,NAME,temp_mean,month,year,temp_mean_full,temp_difference,rain_mean,rain_mean_full,rain_difference,Cost_o_C,Slope,temp_difference_abs,rain_difference_abs,production,total use,ending stock,interaction,dummy
460,Illinois,17.84858325,5,2010,17.6990134,0.149569852,137.2953893,123.5089847,13.78640468,16.25,1,0.149569852,13.78640468,13131,12915,1818,2.062030505,0
461,Indiana,17.94031652,5,2010,17.50447176,0.435844763,138.4249956,122.8188873,15.6061083,16.25,1,0.435844763,15.6061083,13131,12915,1818,6.80184057,0
462,Iowa,15.48700274,5,2010,15.81475516,-0.327752419,104.3103528,122.8745761,-18.56422332,16.25,1,0.327752419,18.56422332,13131,12915,1818,6.084469105,0
463,Kansas,16.62198593,5,2010,17.70989123,-1.087905304,108.3613576,108.4180812,-0.056723529,16.25,1,1.087905304,0.056723529,13131,12915,1818,0.061709828,0
464,Minnesota,13.05818189,5,2010,12.59461717,0.46356472,85.11968212,93.9770151,-8.857332975,16.25,1,0.46356472,8.857332975,13131,12915,1818,4.105947082,0
465,Missouri,18.04536483,5,2010,18.3514815,-0.306116675,174.8430349,142.9478108,31.8952241,16.25,1,0.306116675,31.8952241,13131,12915,1818,9.763659965,0
466,Nebraska,13.33689531,5,2010,14.49584741,-1.158952098,81.02698829,111.3669163,-30.33992797,16.25,1,1.158952098,30.33992797,13131,12915,1818,35.16252318,0
467,Ohio,17.45795533,5,2010,16.96613365,0.491821675,131.9178437,111.4993675,20.41847622,16.25,1,0.491821675,20.41847622,13131,12915,1818,10.04224917,0
468,South Dakota,12.37781281,5,2010,13.29900094,-0.921188133,96.69519091,87.85223134,8.842959564,16.25,1,0.921188133,8.842959564,13131,12915,1818,8.14602941,0
469,Wisconsin,14.25312796,5,2010,13.30033391,0.952794043,83.34135475,102.4014771,-19.06012237,16.25,1,0.952794043,19.06012237,13131,12915,1818,18.16037106,0
470,Illinois,16.72264262,5,2011,17.6990134,-0.976370778,134.87071,123.5089847,11.36172538,-93,0,0.976370778,11.36172538,13505,13355,900,11.09325664,0
471,Indiana,16.79216934,5,2011,17.50447176,-0.712302417,169.720181,122.8188873,46.90129367,-93,0,0.712302417,46.90129367,13505,13355,900,33.40790485,0
472,Iowa,15.0865791,5,2011,15.81475516,-0.728176061,123.4703348,122.8745761,0.595758683,-93,0,0.728176061,0.595758683,13505,13355,900,0.433817211,0
473,Kansas,16.90038485,5,2011,17.70989123,-0.809506386,91.34135139,108.4180812,-17.07672976,-93,0,0.809506386,17.07672976,13505,13355,900,13.82372179,0
474,Minnesota,11.80649818,5,2011,12.59461717,-0.78811899,107.414564,93.9770151,13.43754889,-93,0,0.78811899,13.43754889,13505,13355,900,10.59038746,0
475,Missouri,17.1113561,5,2011,18.3514815,-1.240125396,169.9768605,142.9478108,27.02904968,-93,0,1.240125396,27.02904968,13505,13355,900,33.51941095,0
476,Nebraska,13.21219917,5,2011,14.49584741,-1.283648233,139.0230431,111.3669163,27.65612684,-93,0,1.283648233,27.65612684,13505,13355,900,35.50073835,0
477,Ohio,16.50821563,5,2011,16.96613365,-0.457918028,175.161365,111.4993675,63.6619975,-93,0,0.457918028,63.6619975,13505,13355,900,29.15197637,0
478,South Dakota,11.69704176,5,2011,13.29900094,-1.601959188,117.1008108,87.85223134,29.24857944,-93,0,1.601959188,29.24857944,13505,13355,900,46.85503057,0
479,Wisconsin,12.14280997,5,2011,13.30033391,-1.157523944,78.97091526,102.4014771,-23.43056186,-93,0,1.157523944,23.43056186,13505,13355,900,27.12143637,0
480,Illinois,20.09028989,5,2012,17.6990134,2.391276488,62.94122032,123.5089847,-60.56776433,-92.5,0,2.391276488,60.56776433,14790,13775,1881,144.8342708,0
481,Indiana,19.85635622,5,2012,17.50447176,2.351884466,73.6586276,122.8188873,-49.16025969,-92.5,0,2.351884466,49.16025969,14790,13775,1881,115.6192511,0
482,Iowa,18.34401584,5,2012,15.81475516,2.529260682,92.01605955,122.8745761,-30.85851659,-92.5,0,2.529260682,30.85851659,14790,13775,1881,78.04923272,0
483,Kansas,20.47333557,5,2012,17.70989123,2.763444338,41.77533863,108.4180812,-66.64274252,-92.5,0,2.763444338,66.64274252,14790,13775,1881,184.1635095,0
484,Minnesota,14.39605171,5,2012,12.59461717,1.801434539,148.9955784,93.9770151,55.0185633,-92.5,0,1.801434539,55.0185633,14790,13775,1881,99.1123402,0
485,Missouri,20.8516032,5,2012,18.3514815,2.500121697,63.31325,142.9478108,-79.63456078,-92.5,0,2.500121697,79.63456078,14790,13775,1881,199.0960932,0
486,Nebraska,16.76505272,5,2012,14.49584741,2.269205314,58.55325743,111.3669163,-52.81365883,-92.5,0,2.269205314,52.81365883,14790,13775,1881,119.8450353,0
487,Ohio,19.2317828,5,2012,16.96613365,2.265649142,97.36368856,111.4993675,-14.13567896,-92.5,0,2.265649142,14.13567896,14790,13775,1881,32.02648892,0
488,South Dakota,14.77895111,5,2012,13.29900094,1.479950169,77.64766062,87.85223134,-10.20457072,-92.5,0,1.479950169,10.20457072,14790,13775,1881,15.10225616,0
489,Wisconsin,15.21102211,5,2012,13.30033391,1.910688192,123.1415861,102.4014771,20.74010894,-92.5,0,1.910688192,20.74010894,14790,13775,1881,39.62788126,0
490,Illinois,17.74985407,5,2013,17.6990134,0.050840669,166.3012546,123.5089847,42.79226999,-119.75,0,0.050840669,42.79226999,14140,12920,2004,2.175587621,0
491,Indiana,18.04929525,5,2013,17.50447176,0.544823496,95.69444567,122.8188873,-27.12444162,-119.75,0,0.544823496,27.12444162,14140,12920,2004,14.77803312,0
492,Iowa,14.97427814,5,2013,15.81475516,-0.840477021,219.4105955,122.8745761,96.53601934,-119.75,0,0.840477021,96.53601934,14140,12920,2004,81.13630597,0
493,Kansas,17.32040129,5,2013,17.70989123,-0.389489941,105.8725381,108.4180812,-2.545543006,-119.75,0,0.389489941,2.545543006,14140,12920,2004,0.991463396,0
494,Minnesota,11.57815914,5,2013,12.59461717,-1.016458028,114.2427615,93.9770151,20.26574644,-119.75,0,1.016458028,20.26574644,14140,12920,2004,20.59928067,0
495,Missouri,17.42664535,5,2013,18.3514815,-0.924836152,175.099186,142.9478108,32.15137526,-119.75,0,0.924836152,32.15137526,14140,12920,2004,29.73475419,0
496,Nebraska,14.63867646,5,2013,14.49584741,0.142829058,125.7765983,111.3669163,14.40968206,-119.75,0,0.142829058,14.40968206,14140,12920,2004,2.05812132,0
497,Ohio,17.33798782,5,2013,16.96613365,0.371854164,56.9819706,111.4993675,-54.51739693,-119.75,0,0.371854164,54.51739693,14140,12920,2004,20.27252106,0
498,South Dakota,13.27689661,5,2013,13.29900094,-0.022104333,123.603868,87.85223134,35.75163663,-119.75,0,0.022104333,35.75163663,14140,12920,2004,0.790266089,0
499,Wisconsin,12.82601231,5,2013,13.30033391,-0.474321599,138.1049837,102.4014771,35.70350659,-119.75,0,0.474321599,35.70350659,14140,12920,2004,16.93494433,0
500,Illinois,17.46053927,5,2014,17.6990134,-0.238474131,88.80351919,123.5089847,-34.70546547,-2.75,0,0.238474131,34.70546547,13935,13385,1726,8.276355718,0
501,Indiana,17.18030116,5,2014,17.50447176,-0.324170593,111.1644725,122.8188873,-11.65441477,-2.75,0,0.324170593,11.65441477,13935,13385,1726,3.778018542,0
502,Iowa,15.52150419,5,2014,15.81475516,-0.293250974,83.65311784,122.8745761,-39.2214583,-2.75,0,0.293250974,39.2214583,13935,13385,1726,11.50173085,0
503,Kansas,18.13696506,5,2014,17.70989123,0.427073824,54.142666,108.4180812,-54.27541515,-2.75,0,0.427073824,54.27541515,13935,13385,1726,23.17960909,0
504,Minnesota,12.16646963,5,2014,12.59461717,-0.428147543,94.36393745,93.9770151,0.386922351,-2.75,0,0.428147543,0.386922351,13935,13385,1726,0.165659854,0
505,Missouri,18.42158866,5,2014,18.3514815,0.070107162,85.69219186,142.9478108,-57.25561892,-2.75,0,0.070107162,57.25561892,13935,13385,1726,4.014028936,0
506,Nebraska,14.59091393,5,2014,14.49584741,0.095066519,69.02886213,111.3669163,-42.33805414,-2.75,0,0.095066519,42.33805414,13935,13385,1726,4.024931422,0
507,Ohio,16.53535183,5,2014,16.96613365,-0.430781822,113.2494737,111.4993675,1.750106137,-2.75,0,0.430781822,1.750106137,13935,13385,1726,0.75391391,0
508,South Dakota,13.09663229,5,2014,13.29900094,-0.202368651,62.57479108,87.85223134,-25.27744027,-2.75,0,0.202368651,25.27744027,13935,13385,1726,5.115361494,0
509,Wisconsin,12.80912726,5,2014,13.30033391,-0.491206653,100.7319551,102.4014771,-1.669522013,-2.75,0,0.491206653,1.669522013,13935,13385,1726,0.82008032,0
510,Illinois,18.3141439,5,2015,17.6990134,0.615130502,136.489268,123.5089847,12.98028338,17.25,1,0.615130502,12.98028338,13630,13760,1746,7.984568235,0
511,Indiana,18.41585533,5,2015,17.50447176,0.911383575,103.1995641,122.8188873,-19.61932319,17.25,1,0.911383575,19.61932319,13630,13760,1746,17.8807289,0
512,Iowa,15.52857795,5,2015,15.81475516,-0.286177207,128.3153152,122.8745761,5.440739052,17.25,1,0.286177207,5.440739052,13630,13760,1746,1.557015503,0
513,Kansas,16.5594835,5,2015,17.70989123,-1.150407737,216.4834968,108.4180812,108.0654157,17.25,1,1.150407737,108.0654157,13630,13760,1746,124.3192902,0
514,Minnesota,12.18360335,5,2015,12.59461717,-0.411013819,133.596601,93.9770151,39.6195859,17.25,1,0.411013819,39.6195859,13630,13760,1746,16.2841973,0
515,Missouri,18.230625,5,2015,18.3514815,-0.120856501,191.3703256,142.9478108,48.4225148,17.25,1,0.120856501,48.4225148,13630,13760,1746,5.852175711,0
516,Nebraska,13.40182496,5,2015,14.49584741,-1.094022443,158.5089843,111.3669163,47.14206801,17.25,1,1.094022443,47.14206801,13630,13760,1746,51.5744804,0
517,Ohio,18.3745263,5,2015,16.96613365,1.408392644,86.77208697,111.4993675,-24.72728056,17.25,1,1.408392644,24.72728056,13630,13760,1746,34.82572004,0
518,South Dakota,12.3108564,5,2015,13.29900094,-0.988144546,149.1268305,87.85223134,61.27459914,17.25,1,0.988144546,61.27459914,13630,13760,1746,60.54816097,0
519,Wisconsin,13.60894458,5,2015,13.30033391,0.308610664,120.6983099,102.4014771,18.29683273,17.25,1,0.308610664,18.29683273,13630,13760,1746,5.646597694,0
520,Illinois,16.62089639,5,2016,17.6990134,-1.078117008,113.1378559,123.5089847,-10.37112879,5.25,1,1.078117008,10.37112879,14430,14120,2153,11.18129035,0
521,Indiana,15.873891,5,2016,17.50447176,-1.63058075,96.34530204,122.8188873,-26.47358525,5.25,1,1.63058075,26.47358525,14430,14120,2153,43.1673185,0
522,Iowa,15.25118095,5,2016,15.81475516,-0.56357421,116.9251145,122.8745761,-5.949461625,5.25,1,0.56357421,5.949461625,14430,14120,2153,3.352963135,0
523,Kansas,16.39640258,5,2016,17.70989123,-1.313488657,125.6214483,108.4180812,17.20336716,5.25,1,1.313488657,17.20336716,14430,14120,2153,22.59642762,0
524,Minnesota,13.47804028,5,2016,12.59461717,0.883423109,69.8266867,93.9770151,-24.1503284,5.25,1,0.883423109,24.1503284,14430,14120,2153,21.3349582,0
525,Missouri,17.0737907,5,2016,18.3514815,-1.277690803,150.8289651,142.9478108,7.881154334,5.25,1,1.277690803,7.881154334,14430,14120,2153,10.06967841,0
526,Nebraska,13.90149451,5,2016,14.49584741,-0.594352896,123.7838911,111.3669163,12.41697483,5.25,1,0.594352896,12.41697483,14430,14120,2153,7.380064951,0
527,Ohio,15.29980573,5,2016,16.96613365,-1.666327919,94.53543676,111.4993675,-16.96393076,5.25,1,1.666327919,16.96393076,14430,14120,2153,28.26747146,0
528,South Dakota,13.7489446,5,2016,13.29900094,0.449943652,72.34462451,87.85223134,-15.50760683,5.25,1,0.449943652,15.50760683,14430,14120,2153,6.977549256,0
529,Wisconsin,13.28308176,5,2016,13.30033391,-0.017252153,80.31892677,102.4014771,-22.08255035,5.25,1,0.017252153,22.08255035,14430,14120,2153,0.380971537,0
530,Illinois,16.4560137,5,2017,17.6990134,-1.242999702,137.5890627,123.5089847,14.08007803,17.75,1,1.242999702,14.08007803,14065,14300,2110,17.50153279,0
531,Indiana,16.09895237,5,2017,17.50447176,-1.405519384,184.1748635,122.8188873,61.35597622,17.75,1,1.405519384,61.35597622,14065,14300,2110,86.2370139,0
532,Iowa,14.71940438,5,2017,15.81475516,-1.095350781,123.0658741,122.8745761,0.191298,17.75,1,1.095350781,0.191298,14065,14300,2110,0.209538414,0
533,Kansas,16.68392155,5,2017,17.70989123,-1.025969682,125.86416,108.4180812,17.4460789,17.75,1,1.025969682,17.4460789,14065,14300,2110,17.89914802,0
534,Minnesota,11.7713462,5,2017,12.59461717,-0.823270972,83.11963944,93.9770151,-10.85737565,17.75,1,0.823270972,10.85737565,14065,14300,2110,8.938562209,0
535,Missouri,17.69799273,5,2017,18.3514815,-0.653488768,154.939907,142.9478108,11.99209619,17.75,1,0.653488768,11.99209619,14065,14300,2110,7.836700174,0
536,Nebraska,13.75930714,5,2017,14.49584741,-0.73654027,127.0078701,111.3669163,15.64095384,17.75,1,0.73654027,15.64095384,14065,14300,2110,11.52019236,0
537,Ohio,15.68071386,5,2017,16.96613365,-1.285419799,138.5993722,111.4993675,27.1000047,17.75,1,1.285419799,27.1000047,14065,14300,2110,34.83488258,0
538,South Dakota,13.27974297,5,2017,13.29900094,-0.019257979,55.67529997,87.85223134,-32.17693137,17.75,1,0.019257979,32.17693137,14065,14300,2110,0.619662664,0
539,Wisconsin,11.71409914,5,2017,13.30033391,-1.586234778,126.2851698,102.4014771,23.88369269,17.75,1,1.586234778,23.88369269,14065,14300,2110,37.88514397,0
540,Illinois,21.45159362,5,2018,17.6990134,3.752580218,100.784369,123.5089847,-22.72461563,18.25,1,3.752580218,22.72461563,14040,14590,1682,85.27594307,0
541,Indiana,21.05613772,5,2018,17.50447176,3.55166597,85.70839204,122.8188873,-37.11049525,18.25,1,3.55166597,37.11049525,14040,14590,1682,131.8040831,0
542,Iowa,19.49311709,5,2018,15.81475516,3.678361933,127.4977506,122.8745761,4.623174432,18.25,1,3.678361933,4.623174432,14040,14590,1682,17.00570884,0
543,Kansas,21.59795364,5,2018,17.70989123,3.88806241,109.9844212,108.4180812,1.56634007,18.25,1,3.88806241,1.56634007,14040,14590,1682,6.090027949,0
544,Minnesota,16.05728775,5,2018,12.59461717,3.462670583,78.19637736,93.9770151,-15.78063774,18.25,1,3.462670583,15.78063774,14040,14590,1682,54.64315008,0
545,Missouri,22.47069041,5,2018,18.3514815,4.119208906,111.3657674,142.9478108,-31.58204334,18.25,1,4.119208906,31.58204334,14040,14590,1682,130.0930342,0
546,Nebraska,17.57344801,5,2018,14.49584741,3.077600602,128.5589904,111.3669163,17.19207409,18.25,1,3.077600602,17.19207409,14040,14590,1682,52.91033758,0
547,Ohio,20.01873277,5,2018,16.96613365,3.052599121,111.0231014,111.4993675,-0.476266164,18.25,1,3.052599121,0.476266164,14040,14590,1682,1.453849674,0
548,South Dakota,16.70527294,5,2018,13.29900094,3.406271999,73.21076439,87.85223134,-14.64146695,18.25,1,3.406271999,14.64146695,14040,14590,1682,49.87281889,0
549,Wisconsin,16.64614328,5,2018,13.30033391,3.345809368,123.1815135,102.4014771,20.78003639,18.25,1,3.345809368,20.78003639,14040,14590,1682,69.52604043,0
550,Illinois,22.8522438,6,2008,22.78324396,0.068999838,145.2960223,140.5203798,4.775642441,34.25,1,0.068999838,4.775642441,11735,12510,673,0.329518556,1
551,Indiana,22.38284277,6,2008,22.27126271,0.111580057,174.1601356,143.8606164,30.29951925,34.25,1,0.111580057,30.29951925,11735,12510,673,3.380822079,1
552,Iowa,20.82505078,6,2008,21.3182691,-0.493218317,221.7275057,156.4125354,65.31497028,34.25,1,0.493218317,65.31497028,11735,12510,673,32.21453973,1
553,Kansas,23.16112749,6,2008,24.18746278,-1.026335289,133.4851413,102.1592475,31.32589376,34.25,1,1.026335289,31.32589376,11735,12510,673,32.15087023,1
554,Minnesota,16.93665494,6,2008,17.82112608,-0.884471136,125.398175,122.304746,3.093429049,34.25,1,0.884471136,3.093429049,11735,12510,673,2.736048705,1
555,Missouri,23.07646076,6,2008,23.7269673,-0.650506541,185.6626163,129.5010802,56.16153605,34.25,1,0.650506541,56.16153605,11735,12510,673,36.53344653,1
556,Nebraska,19.67897658,6,2008,20.84458905,-1.165612466,117.3115732,110.3561021,6.955471092,34.25,1,1.165612466,6.955471092,11735,12510,673,8.107383809,1
557,Ohio,21.66170475,6,2008,21.37796782,0.283736937,160.4943921,128.6744579,31.81993426,34.25,1,0.283736937,31.81993426,11735,12510,673,9.028490691,1
558,South Dakota,17.70135801,6,2008,19.11597217,-1.414614161,133.8277237,101.0350744,32.79264931,34.25,1,1.414614161,32.79264931,11735,12510,673,46.38894609,1
559,Wisconsin,17.88407502,6,2008,18.29192744,-0.407852421,157.3796525,136.144992,21.23466052,34.25,1,0.407852421,21.23466052,11735,12510,673,8.660607702,1
560,Illinois,22.64003249,6,2009,22.78324396,-0.143211468,128.7801986,140.5203798,-11.74018123,20.25,1,0.143211468,11.74018123,11935,12460,1090,1.681328584,1
561,Indiana,22.05391973,6,2009,22.27126271,-0.217342979,122.4438182,143.8606164,-21.41679811,20.25,1,0.217342979,21.41679811,11935,12460,1090,4.654790713,1
562,Iowa,20.55809828,6,2009,21.3182691,-0.76017082,131.3254717,156.4125354,-25.08706375,20.25,1,0.76017082,25.08706375,11935,12460,1090,19.07045382,1
563,Kansas,23.47795277,6,2009,24.18746278,-0.709510013,125.0114043,102.1592475,22.8521568,20.25,1,0.709510013,22.8521568,11935,12460,1090,16.21383406,1
564,Minnesota,16.70899878,6,2009,17.82112608,-1.1121273,87.68526359,122.304746,-34.61948238,20.25,1,1.1121273,34.61948238,11935,12460,1090,38.50127148,1
565,Missouri,23.67738227,6,2009,23.7269673,-0.049585029,152.8559651,129.5010802,23.35488488,20.25,1,0.049585029,23.35488488,11935,12460,1090,1.158052646,1
566,Nebraska,19.24218307,6,2009,20.84458905,-1.602405979,147.4358642,110.3561021,37.07976207,20.25,1,1.602405979,37.07976207,11935,12460,1090,59.41683245,1
567,Ohio,20.61876292,6,2009,21.37796782,-0.759204898,103.0667585,128.6744579,-25.60769934,20.25,1,0.759204898,25.60769934,11935,12460,1090,19.44149076,1
568,South Dakota,17.46889256,6,2009,19.11597217,-1.647079612,94.0623802,101.0350744,-6.972694165,20.25,1,1.647079612,6.972694165,11935,12460,1090,11.4845824,1
569,Wisconsin,17.49485793,6,2009,18.29192744,-0.797069512,85.01410209,136.144992,-51.13088989,20.25,1,0.797069512,51.13088989,11935,12460,1090,40.75487343,1
570,Illinois,23.86320609,6,2010,22.78324396,1.079962129,197.2340075,140.5203798,56.7136277,19.75,1,1.079962129,56.7136277,13370,13410,1573,61.2485701,1
571,Indiana,23.45269571,6,2010,22.27126271,1.181432998,204.879425,143.8606164,61.01880861,19.75,1,1.181432998,61.01880861,13370,13410,1573,72.08963399,1
572,Iowa,21.63318996,6,2010,21.3182691,0.314920861,260.3670248,156.4125354,103.9544893,19.75,1,0.314920861,103.9544893,13370,13410,1573,32.73743728,1
573,Kansas,24.9347073,6,2010,24.18746278,0.747244522,126.6045656,102.1592475,24.4453181,19.75,1,0.747244522,24.4453181,13370,13410,1573,18.26663003,1
574,Minnesota,17.53736279,6,2010,17.82112608,-0.283763295,135.5216044,122.304746,13.21685844,19.75,1,0.283763295,13.21685844,13370,13410,1573,3.750459297,1
575,Missouri,25.14382849,6,2010,23.7269673,1.416861192,131.2020581,129.5010802,1.700977907,19.75,1,1.416861192,1.700977907,13370,13410,1573,2.410049585,1
576,Nebraska,20.76363975,6,2010,20.84458905,-0.0809493,198.831132,110.3561021,88.47502988,19.75,1,0.0809493,88.47502988,13370,13410,1573,7.161991745,1
577,Ohio,22.46305361,6,2010,21.37796782,1.085085793,166.2417892,128.6744579,37.56733129,19.75,1,1.085085793,37.56733129,13370,13410,1573,40.76377745,1
578,South Dakota,18.84239511,6,2010,19.11597217,-0.273577062,131.2957238,101.0350744,30.26064939,19.75,1,0.273577062,30.26064939,13370,13410,1573,8.278619567,1
579,Wisconsin,18.34282016,6,2010,18.29192744,0.050892716,180.6857586,136.144992,44.54076661,19.75,1,0.050892716,44.54076661,13370,13410,1573,2.2668006,1
580,Illinois,22.75675495,6,2011,22.78324396,-0.026489008,168.2271295,140.5203798,27.70674968,-27.25,0,0.026489008,27.70674968,13200,13255,695,0.733924309,1
581,Indiana,22.42342292,6,2011,22.27126271,0.152160202,133.0913504,143.8606164,-10.76926597,-27.25,0,0.152160202,10.76926597,13200,13255,695,1.638653682,1
582,Iowa,20.96903288,6,2011,21.3182691,-0.349236217,151.9103092,156.4125354,-4.502226251,-27.25,0,0.349236217,4.502226251,13200,13255,695,1.572340465,1
583,Kansas,24.8092232,6,2011,24.18746278,0.621760422,72.25299704,102.1592475,-29.90625049,-27.25,0,0.621760422,29.90625049,13200,13255,695,18.59452291,1
584,Minnesota,17.19811762,6,2011,17.82112608,-0.623008463,110.6441973,122.304746,-11.66054869,-27.25,0,0.623008463,11.66054869,13200,13255,695,7.264620521,1
585,Missouri,24.36224709,6,2011,23.7269673,0.635279797,110.2121395,129.5010802,-19.2889407,-27.25,0,0.635279797,19.2889407,13200,13255,695,12.25387432,1
